62,62,57,57,57,62,57
62,57,57,57,62,62,57
57,57,57,62,62,59,57
57,57,57,62,59,59,62
57,57,62,59,59,59,62
57,62,62,59,59,59,59
62,62,59,59,59,59,59
62,59,59,59,59,59,59
59,59,59,59,59,61,59
59,59,59,59,61,61,59
59,59,59,61,61,62,59
59,59,59,61,62,62,61
59,59,61,62,62,64,61
59,61,61,62,64,64,62
61,61,62,64,64,61,62
61,62,62,64,61,61,64
62,62,64,61,61,62,64
62,64,64,61,62,62,61
64,64,61,62,62,50,61
64,61,61,62,50,50,62
61,61,62,50,50,62,62
61,62,62,50,62,62,50
62,62,50,62,62,57,50
62,50,50,62,57,57,62
50,50,62,57,57,57,62
50,62,62,57,57,57,57
62,62,57,57,57,62,57
62,57,57,57,62,62,57
57,57,57,62,62,59,57
57,57,57,62,59,59,62
57,57,62,59,59,59,62
57,62,62,59,59,59,59
62,62,59,59,59,59,59
62,59,59,59,59,59,59
59,59,59,59,59,61,59
59,59,59,59,61,61,59
59,59,59,61,61,62,59
59,59,59,61,62,62,61
59,59,61,62,62,64,61
59,61,61,62,64,64,62
61,61,62,64,64,61,62
61,62,62,64,61,61,64
62,62,64,61,61,62,64
62,64,64,61,62,62,61
64,64,61,62,62,50,61
64,61,61,62,50,50,62
61,61,62,50,50,61,62
61,62,62,50,61,61,50
62,62,50,61,61,62,50
62,50,50,61,62,62,61
50,50,61,62,62,64,61
50,61,61,62,64,64,62
61,61,62,64,64,64,62
61,62,62,64,64,64,64
62,62,64,64,64,66,64
62,64,64,64,66,66,64
64,64,64,66,66,62,64
64,64,64,66,62,62,66
64,64,66,62,62,64,66
64,66,66,62,64,64,62
66,66,62,64,64,61,62
66,62,62,64,61,61,64
62,62,64,61,61,62,64
62,64,64,61,62,62,61
64,64,61,62,62,64,61
64,61,61,62,64,64,62
61,61,62,64,64,64,62
61,62,62,64,64,64,64
62,62,64,64,64,66,64
62,64,64,64,66,66,64
64,64,64,66,66,62,64
64,64,64,66,62,62,66
64,64,66,62,62,64,66
64,66,66,62,64,64,62
66,66,62,64,64,62,62
66,62,62,64,62,62,64
62,62,64,62,62,61,64
62,64,64,62,61,61,62
64,64,62,61,61,59,62
64,62,62,61,59,59,61
62,62,61,59,59,67,61
62,61,61,59,67,67,59
61,61,59,67,67,64,59
61,59,59,67,64,64,67
59,59,67,64,64,62,67
59,67,67,64,62,62,64
67,67,64,62,62,61,64
67,64,64,62,61,61,62
64,64,62,61,61,62,62
64,62,62,61,62,62,61
62,62,61,62,62,0,61
72,72,69,70,70,72,69
72,69,69,70,72,72,70
69,69,70,72,72,72,70
69,70,70,72,72,72,72
70,70,72,72,72,74,72
70,72,72,72,74,74,72
72,72,72,74,74,76,72
72,72,72,74,76,76,74
72,72,74,76,76,77,74
72,74,74,76,77,77,76
74,74,76,77,77,76,76
74,76,76,77,76,76,77
76,76,77,76,76,76,77
76,77,77,76,76,76,76
77,77,76,76,76,74,76
77,76,76,76,74,74,76
76,76,76,74,74,72,76
76,76,76,74,72,72,74
76,76,74,72,72,65,74
76,74,74,72,65,65,72
74,74,72,65,65,65,72
74,72,72,65,65,65,65
72,72,65,65,65,69,65
72,65,65,65,69,69,65
65,65,65,69,69,72,65
65,65,65,69,72,72,69
65,65,69,72,72,77,69
65,69,69,72,77,77,72
69,69,72,77,77,81,72
69,72,72,77,81,81,77
72,72,77,81,81,79,77
72,77,77,81,79,79,81
77,77,81,79,79,72,81
77,81,81,79,72,72,79
81,81,79,72,72,69,79
81,79,79,72,69,69,72
79,79,72,69,69,70,72
79,72,72,69,70,70,69
72,72,69,70,70,72,69
72,69,69,70,72,72,70
69,69,70,72,72,72,70
69,70,70,72,72,72,72
70,70,72,72,72,74,72
70,72,72,72,74,74,72
72,72,72,74,74,76,72
72,72,72,74,76,76,74
72,72,74,76,76,77,74
72,74,74,76,77,77,76
74,74,76,77,77,76,76
74,76,76,77,76,76,77
76,76,77,76,76,76,77
76,77,77,76,76,76,76
77,77,76,76,76,74,76
77,76,76,76,74,74,76
76,76,76,74,74,72,76
76,76,76,74,72,72,74
76,76,74,72,72,65,74
76,74,74,72,65,65,72
74,74,72,65,65,65,72
74,72,72,65,65,65,65
72,72,65,65,65,69,65
72,65,65,65,69,69,65
65,65,65,69,69,72,65
65,65,65,69,72,72,69
65,65,69,72,72,77,69
65,69,69,72,77,77,72
69,69,72,77,77,81,72
69,72,72,77,81,81,77
72,72,77,81,81,79,77
72,77,77,81,79,79,81
77,77,81,79,79,72,81
77,81,81,79,72,72,79
81,81,79,72,72,72,79
81,79,79,72,72,72,72
79,79,72,72,72,72,72
79,72,72,72,72,72,72
72,72,72,72,72,74,72
72,72,72,72,74,74,72
72,72,72,74,74,74,72
72,72,72,74,74,74,74
72,72,74,74,74,74,74
72,74,74,74,74,74,74
74,74,74,74,74,76,74
